# started on Fri May  8 07:45:48 2026

3.914510416,217228,,cache-misses,75846724,75.00,16.01,of all cache refs
3.914510416,1356881,,cache-references,64565812,64.00,,
3.914510416,11566280,,cpu-cycles,50895317,50.00,,
3.914510416,3683554,,instructions,62798385,62.00,0.32,insn per cycle
3.914510416,331802,,bus-cycles,61916082,61.00,,
3.914510416,32995120,,ref-cycles,74429177,74.00,,
4.014996007,632029,,branch-instructions,76418810,76.00,,
4.014996007,59271,,branch-misses,76492057,76.00,9.38,of all branches
4.014996007,115902,,cache-misses,75285068,74.00,10.73,of all cache refs
4.014996007,1080004,,cache-references,61212839,60.00,,
4.014996007,13732815,,cpu-cycles,49253813,49.00,,
4.014996007,3885452,,instructions,62382750,62.00,0.28,insn per cycle
4.014996007,328801,,bus-cycles,63240223,62.00,,
4.014996007,27653186,,ref-cycles,76348962,75.00,,
4.115412079,460814,,branch-instructions,74331230,74.00,,
4.115412079,53182,,branch-misses,74221667,73.00,11.54,of all branches
4.115412079,116817,,cache-misses,74720779,74.00,12.24,of all cache refs
4.115412079,954035,,cache-references,63922765,63.00,,
4.115412079,9808934,,cpu-cycles,51814780,51.00,,
4.115412079,2642462,,instructions,63778474,63.00,0.27,insn per cycle
4.115412079,198425,,bus-cycles,62726100,62.00,,
4.115412079,19294370,,ref-cycles,74743828,74.00,,
4.215808773,562269,,branch-instructions,76362377,76.00,,
4.215808773,62329,,branch-misses,76362013,76.00,11.09,of all branches
4.215808773,119668,,cache-misses,76076187,75.00,12.35,of all cache refs
4.215808773,969026,,cache-references,61978317,61.00,,
4.215808773,12865730,,cpu-cycles,48417449,48.00,,
4.215808773,3725026,,instructions,61280875,61.00,0.29,insn per cycle
4.215808773,320935,,bus-cycles,62492974,62.00,,
4.215808773,26967046,,ref-cycles,75611259,75.00,,
4.316189271,734256,,branch-instructions,74477325,74.00,,
4.316189271,70796,,branch-misses,74253218,73.00,9.64,of all branches
4.316189271,176090,,cache-misses,74540191,74.00,16.68,of all cache refs
4.316189271,1055872,,cache-references,63193918,62.00,,
4.316189271,11551901,,cpu-cycles,51788578,51.00,,
4.316189271,4133647,,instructions,64306151,64.00,0.36,insn per cycle
4.316189271,334740,,bus-cycles,63389444,63.00,,
4.316189271,30233847,,ref-cycles,75453647,75.00,,
4.416641555,712813,,branch-instructions,75811509,75.00,,
4.416641555,70614,,branch-misses,76676912,76.00,9.91,of all branches
4.416641555,159126,,cache-misses,76406580,75.00,15.01,of all cache refs
4.416641555,1060343,,cache-references,62910897,62.00,,
4.416641555,14396310,,cpu-cycles,49032803,48.00,,
4.416641555,4368622,,instructions,61468346,61.00,0.30,insn per cycle
4.416641555,363712,,bus-cycles,61653311,61.00,,
4.416641555,31426461,,ref-cycles,74812404,74.00,,
4.517196967,674561,,branch-instructions,75243197,74.00,,
4.517196967,66289,,branch-misses,74310793,73.00,9.83,of all branches
4.517196967,139206,,cache-misses,74673549,74.00,13.21,of all cache refs
4.517196967,1053969,,cache-references,62045376,61.00,,
